"volcano_number" "volcano_name" "eruption_number" "eruption_category" "area_of_activity" "vei" "start_year" "start_month" "start_day" "evidence_method_dating" "end_year" "end_month" "end_day" "latitude" "longitude" "start_date" "end_date" "eruption_length_in_days"
"3400" 332010 "Kilauea" 10085 "Confirmed Eruption" "Halemaumau" "0" 1930 11 19 "Historical Observations" 1930 12 7 19.421 -155.287 1930-11-19 1930-12-07 18
"3401" 211060 "Etna" 13515 "Confirmed Eruption" "NE Crater" "1" 1930 11 1 "Historical Observations" NA NA NA 37.748 14.999 1930-11-01 NA NA
"3402" 267020 "Karangetang" 16510 "Confirmed Eruption" NA "2" 1930 11 0 "Historical Observations" NA NA NA 2.781 125.407 NA NA NA
"3403" 345060 "Irazu" 11224 "Confirmed Eruption" NA "2" 1930 10 0 "Historical Observations" NA NA NA 9.979 -83.852 NA NA NA
"3404" 282110 "Asosan" 17302 "Confirmed Eruption" "Naka-dake" "2" 1930 9 3 "Historical Observations" 1930 9 6 32.884 131.104 1930-09-03 1930-09-06 3
"3405" 300070 "Gorely" 19019 "Confirmed Eruption" NA "3" 1930 9 0 "Historical Observations" 1931 1 17 52.559 158.03 NA 1931-01-17 NA
"3406" 266100 "Lokon-Empung" 13750 "Confirmed Eruption" "Tompaluan" "2" 1930 8 0 "Historical Observations" NA NA NA 1.358 124.792 NA NA NA
"3407" 357110 "Llaima" 12050 "Confirmed Eruption" NA "2" 1930 7 6 "Historical Observations" 1930 8 20 -38.692 -71.729 1930-07-06 1930-08-20 45
"3408" 315020 "Wrangell" 20417 "Uncertain Eruption" NA NA 1930 6 30 NA NA NA NA 62.006 -144.017 1930-06-30 NA NA
"3409" 312070 "Veniaminof" 20162 "Confirmed Eruption" "Western intracaldera cone" "2" 1930 6 0 "Historical Observations" NA NA NA 56.17 -159.38 NA NA NA
"3410" 263310 "Tengger Caldera" 16054 "Confirmed Eruption" "Bromo" "2" 1930 5 30 "Historical Observations" 1930 7 0 -7.942 112.95 1930-05-30 NA NA
"3411" 233020 "Fournaise, Piton de la" 14328 "Confirmed Eruption" NA "0" 1930 5 23 "Historical Observations" 1930 5 24 -21.244 55.708 1930-05-23 1930-05-24 1
"3412" 283110 "Asamayama" 17785 "Confirmed Eruption" NA "2" 1930 4 18 "Historical Observations" 1930 10 17 36.406 138.523 1930-04-18 1930-10-17 182
"3413" 351080 "Galeras" 11364 "Uncertain Eruption" NA NA 1930 4 17 NA NA NA NA 1.22 -77.37 1930-04-17 NA NA
"3414" 261140 "Marapi" 15454 "Confirmed Eruption" NA "2" 1930 4 9 "Historical Observations" 1930 12 7 -0.38 100.474 1930-04-09 1930-12-07 242
"3415" 263180 "Slamet" 15746 "Confirmed Eruption" NA "2" 1930 4 2 "Historical Observations" 1930 4 13 -7.242 109.208 1930-04-02 1930-04-13 11
"3416" 343030 "Izalco" 10815 "Confirmed Eruption" "Outer slope of eastern summit crater" "0" 1930 4 0 "Historical Observations" NA NA NA 13.813 -89.633 NA NA NA
"3417" 241040 "Whakaari/White Island" 14474 "Confirmed Eruption" NA "2" 1930 3 16 "Historical Observations" NA NA NA -37.52 177.18 1930-03-16 NA NA
"3418" 283070 "Yakedake" 17518 "Confirmed Eruption" "Inkyo-ko" "2" 1930 3 13 "Historical Observations" 1930 5 11 36.227 137.587 1930-03-13 1930-05-11 59
"3419" 283010 "Izu-Tobu" 17378 "Uncertain Eruption" "3.6 km NE of Teishi-jima" NA 1930 3 1 NA NA NA NA 34.9 139.098 1930-03-01 NA NA
"3420" 290240 "Sarychev Peak" 18810 "Confirmed Eruption" NA "3" 1930 2 13 "Historical Observations" 1930 2 13 48.092 153.2 1930-02-13 1930-02-13 0
"3421" 267020 "Karangetang" 16509 "Confirmed Eruption" "Crater IV" "2" 1930 2 4 "Historical Observations" 1930 2 6 2.781 125.407 1930-02-04 1930-02-06 2
"3422" 300270 "Sheveluch" 19577 "Confirmed Eruption" NA "1" 1930 2 1 "Historical Observations" NA NA NA 56.653 161.36 1930-02-01 NA NA
"3423" 343100 "San Miguel" 10710 "Confirmed Eruption" NA "2" 1930 1 26 "Historical Observations" NA NA NA 13.434 -88.269 1930-01-26 NA NA
"3424" 355010 "Tacora" 11815 "Uncertain Eruption" NA NA 1930 0 0 NA NA NA NA -17.72 -69.77 NA NA NA
"3425" 357160 "Puntiagudo-Cordon Cenizos" 12218 "Uncertain Eruption" NA NA 1930 0 0 NA NA NA NA -40.969 -72.264 NA NA NA
"3426" 390110 "Hodson" 13227 "Uncertain Eruption" NA NA 1930 0 0 NA NA NA NA -56.712 -27.176 NA NA NA
"3427" 334120 "Southern EPR-Segment K" 10355 "Confirmed Eruption" "North of Aldo-Kiri lava flow" "0" 1930 0 0 "Magnetism" NA NA NA -17.436 -113.206 NA NA NA
"3428" 284120 "Ioto" 18405 "Confirmed Eruption" "NW side near the coast" "1" 1930 0 0 "Historical Observations" NA NA NA 24.751 141.289 NA NA NA
"3429" 284110 "Kita-Ioto" 18379 "Confirmed Eruption" "Funka-Asane" "2" 1930 0 0 "Historical Observations" 1945 0 0 25.424 141.284 NA NA NA
"3430" 357120 "Villarrica" 12150 "Confirmed Eruption" NA "1" 1929 12 27 "Historical Observations" NA NA NA -39.42 -71.93 1929-12-27 NA NA
"3431" 233020 "Fournaise, Piton de la" 14327 "Confirmed Eruption" NA "2" 1929 12 23 "Historical Observations" 1929 12 31 -21.244 55.708 1929-12-23 1929-12-31 8
"3432" 311260 "Kagamil" 19821 "Confirmed Eruption" NA NA 1929 12 0 "Historical Observations" NA NA NA 52.974 -169.72 NA NA NA
"3433" 312110 "Chiginagak" 20197 "Uncertain Eruption" NA NA 1929 12 0 NA NA NA NA 57.135 -156.99 NA NA NA
"3434" 312170 "Katmai" 20241 "Discredited Eruption" NA NA 1929 12 0 NA NA NA NA 58.28 -154.963 NA NA NA
"3435" 357110 "Llaima" 12049 "Confirmed Eruption" NA "2" 1929 12 0 "Historical Observations" NA NA NA -38.692 -71.729 NA NA NA
"3436" 283110 "Asamayama" 17784 "Confirmed Eruption" NA "2" 1929 9 18 "Historical Observations" 1929 11 15 36.406 138.523 1929-09-18 1929-11-15 58
"3437" 360120 "Pelee" 12431 "Confirmed Eruption" NA "3" 1929 9 16 "Historical Observations" 1932 12 1 14.809 -61.165 1929-09-16 1932-12-01 1172
"3438" 300070 "Gorely" 19018 "Confirmed Eruption" NA "3" 1929 9 1 "Historical Observations" 1930 4 0 52.559 158.03 1929-09-01 NA NA
"3439" 283260 "Akita-Yakeyama" 18083 "Confirmed Eruption" NA "2" 1929 9 0 "Historical Observations" NA NA NA 39.964 140.757 NA NA NA
"3440" 312150 "Mageik" 20220 "Uncertain Eruption" NA "2" 1929 8 19 NA 1929 12 0 58.195 -155.253 1929-08-19 NA NA
"3441" 263310 "Tengger Caldera" 16053 "Confirmed Eruption" "Bromo" "2" 1929 8 7 "Historical Observations" 1929 9 8 -7.942 112.95 1929-08-07 1929-09-08 32
"3442" 211060 "Etna" 13514 "Confirmed Eruption" "NE Crater" "1" 1929 8 2 "Historical Observations" NA NA NA 37.748 14.999 1929-08-02 NA NA
"3443" 343100 "San Miguel" 10852 "Confirmed Eruption" NA "2" 1929 8 0 "Historical Observations" NA NA NA 13.434 -88.269 NA NA NA
"3444" 344120 "Concepcion" 11055 "Confirmed Eruption" NA "2" 1929 8 0 "Historical Observations" 1929 10 0 11.538 -85.622 NA NA NA
"3445" 243110 "Niuafo'ou" 14792 "Confirmed Eruption" "West flank" "2" 1929 7 25 "Historical Observations" 1929 7 26 -15.6 -175.63 1929-07-25 1929-07-26 1
"3446" 332010 "Kilauea" 10084 "Confirmed Eruption" "Halemaumau" "0" 1929 7 25 "Historical Observations" 1929 7 28 19.421 -155.287 1929-07-25 1929-07-28 3
"3447" 257040 "Ambrym" 15256 "Confirmed Eruption" "Benbow, west flank, Marum" "2" 1929 6 28 "Historical Observations" 1929 7 1 -16.25 168.12 1929-06-28 1929-07-01 3
"3448" 261140 "Marapi" 15453 "Confirmed Eruption" "Kepundan Bongsu" "2" 1929 6 22 "Historical Observations" 1929 6 22 -0.38 100.474 1929-06-22 1929-06-22 0
"3449" 285020 "Hokkaido-Komagatake" 18575 "Confirmed Eruption" "SE and NE of Ansei Crater" "4" 1929 6 17 "Historical Observations" 1929 9 6 42.063 140.677 1929-06-17 1929-09-06 81
"3450" 263180 "Slamet" 15745 "Confirmed Eruption" NA "2" 1929 6 6 "Historical Observations" 1929 6 15 -7.242 109.208 1929-06-06 1929-06-15 9
"3451" 300260 "Klyuchevskoy" 19202 "Confirmed Eruption" NA "2" 1929 6 0 "Historical Observations" 1929 9 0 56.056 160.642 NA NA NA
"3452" 311360 "Shishaldin" 20077 "Confirmed Eruption" "Summit and north flank" "2" 1929 5 28 "Historical Observations" 1929 6 23 54.756 -163.97 1929-05-28 1929-06-23 26
"3453" 263090 "Tangkuban Parahu" 15675 "Confirmed Eruption" "Kawah Ecoma" "0" 1929 5 20 "Historical Observations" 1929 5 20 -6.77 107.6 1929-05-20 1929-05-20 0
"3454" 311320 "Akutan" 20015 "Confirmed Eruption" NA "2" 1929 5 0 "Historical Observations" NA NA NA 54.134 -165.986 NA NA NA
"3455" 263340 "Raung" 13684 "Confirmed Eruption" NA "2" 1929 4 27 "Historical Observations" NA NA NA -8.119 114.056 1929-04-27 NA NA
"3456" 283070 "Yakedake" 17517 "Confirmed Eruption" "Summit (Inkyo-ko), NW flank (Kurodani)" "2" 1929 4 17 "Historical Observations" 1929 4 19 36.227 137.587 1929-04-17 1929-04-19 2
"3457" 311070 "Gareloi" 19682 "Confirmed Eruption" "SE flank fissure (near summit to sea)" "3" 1929 4 0 "Historical Observations" 1930 0 0 51.79 -178.794 NA NA NA
"3458" 311240 "Cleveland" 19803 "Uncertain Eruption" NA NA 1929 3 0 NA NA NA NA 52.825 -169.944 NA NA NA
"3459" 312030 "Pavlof" 20130 "Confirmed Eruption" NA "2" 1929 3 0 "Historical Observations" 1931 8 0 55.417 -161.894 NA NA NA
"3460" 332010 "Kilauea" 10083 "Confirmed Eruption" "Halemaumau" "0" 1929 2 20 "Historical Observations" 1929 2 21 19.421 -155.287 1929-02-20 1929-02-21 1
"3461" 344070 "Negro, Cerro" 10950 "Confirmed Eruption" NA "2" 1929 2 10 "Historical Observations" 1929 3 0 12.506 -86.702 1929-02-10 NA NA
"3462" 300060 "Mutnovsky" 18969 "Confirmed Eruption" NA "2" 1929 2 0 "Historical Observations" NA NA NA 52.449 158.196 NA NA NA
"3463" 283110 "Asamayama" 17783 "Confirmed Eruption" NA "2" 1929 1 22 "Historical Observations" 1929 4 5 36.406 138.523 1929-01-22 1929-04-05 73
"3464" 357150 "Puyehue-Cordon Caulle" 12213 "Confirmed Eruption" "Cordón Caulle" "2" 1929 1 7 "Historical Observations" NA NA NA -40.59 -72.117 1929-01-07 NA NA
"3465" 358020 "Calbuco" 12259 "Confirmed Eruption" NA "3" 1929 1 6 "Historical Observations" 1929 1 6 -41.33 -72.618 1929-01-06 1929-01-06 0
"3466" 344040 "Telica" 10912 "Confirmed Eruption" NA "1" 1929 1 0 "Historical Observations" 1929 1 0 12.606 -86.84 NA NA NA
"3467" 373050 "Kverkfjoll" 12663 "Confirmed Eruption" "Hveradalur area" "1" 1929 1 0 "Historical Observations" 1929 2 0 64.653 -16.647 NA NA NA
"3468" 345040 "Poas" 11160 "Confirmed Eruption" NA "1" 1929 0 0 "Historical Observations" NA NA NA 10.2 -84.233 NA NA NA
"3469" 352010 "Reventador" 11437 "Confirmed Eruption" NA "3" 1929 0 0 "Historical Observations" NA NA NA -0.077 -77.656 NA NA NA
"3470" 357080 "Antuco" 19912 "Discredited Eruption" NA NA 1929 0 0 NA NA NA NA -37.406 -71.349 NA NA NA
"3471" 300120 "Zhupanovsky" 19134 "Confirmed Eruption" NA "2" 1929 0 0 "Historical Observations" NA NA NA 53.589 159.15 NA NA NA
"3472" 300130 "Karymsky" 19166 "Confirmed Eruption" NA "2" 1929 0 0 "Historical Observations" NA NA NA 54.049 159.443 NA NA NA
"3473" 284170 "Pagan" 18513 "Uncertain Eruption" "South Pagan, cone within caldera" NA 1929 0 0 NA 1930 0 0 18.13 145.8 NA NA NA
"3474" 311210 "Yunaska" 19795 "Uncertain Eruption" NA NA 1929 0 0 NA NA NA NA 52.643 -170.629 NA NA NA
"3475" 263040 "Perbakti-Gagak" 15637 "Confirmed Eruption" "Cibeureum West" "1" 1929 0 0 "Historical Observations" NA NA NA -6.75 106.7 NA NA NA
"3476" 221122 "Manda-Inakir" 13945 "Confirmed Eruption" "Kammourta" "2" 1928 12 31 "Historical Observations" NA NA NA 12.38 42.2 1928-12-31 NA NA
"3477" 263310 "Tengger Caldera" 16052 "Confirmed Eruption" "Bromo" "2" 1928 12 16 "Historical Observations" NA NA NA -7.942 112.95 1928-12-16 NA NA
"3478" 284140 "Farallon de Pajaros" 18484 "Confirmed Eruption" NA "2" 1928 12 15 "Historical Observations" NA NA NA 20.546 144.893 1928-12-15 NA NA
"3479" 285050 "Tokachidake" 18649 "Confirmed Eruption" "Shin-funkako" "1" 1928 12 4 "Historical Observations" 1928 12 25 43.418 142.686 1928-12-04 1928-12-25 21
"3480" 357070 "Chillan, Nevados de" 11984 "Confirmed Eruption" "Volcán Nuevo" "2" 1928 11 30 "Historical Observations" 1929 0 0 -36.868 -71.378 1928-11-30 NA NA
"3481" 211060 "Etna" 13513 "Confirmed Eruption" "East flank (3000-1200 m), NE Crater" "1" 1928 11 2 "Historical Observations" 1928 11 20 37.748 14.999 1928-11-02 1928-11-20 18
"3482" 263340 "Raung" 16130 "Confirmed Eruption" NA "2" 1928 11 0 "Historical Observations" NA NA NA -8.119 114.056 NA NA NA
"3483" 285040 "Shikotsu" 17611 "Confirmed Eruption" "Tarumai" "1" 1928 9 6 "Historical Observations" 1929 2 10 42.688 141.38 1928-09-06 1929-02-10 157
"3484" 282110 "Asosan" 17301 "Confirmed Eruption" "Naka-dake" "2" 1928 9 6 "Historical Observations" 1929 10 23 32.884 131.104 1928-09-06 1929-10-23 412
"3485" 241040 "Whakaari/White Island" 14473 "Confirmed Eruption" "Between Big Donald and Lot's Wife" "1" 1928 9 1 "Historical Observations" 1928 9 3 -37.52 177.18 1928-09-01 1928-09-03 2
"3486" 284010 "Izu-Oshima" 18214 "Confirmed Eruption" "Mihara-yama" "2" 1928 8 7 "Historical Observations" 1928 8 8 34.724 139.394 1928-08-07 1928-08-08 1
"3487" 264150 "Paluweh" 16266 "Confirmed Eruption" "Rokatenda" "3" 1928 8 4 "Historical Observations" 1928 9 25 -8.32 121.708 1928-08-04 1928-09-25 52
"3488" 311360 "Shishaldin" 20076 "Confirmed Eruption" NA "2" 1928 8 0 "Historical Observations" NA NA NA 54.756 -163.97 NA NA NA
"3489" 211060 "Etna" 13512 "Confirmed Eruption" "Central Crater" "1" 1928 7 31 "Historical Observations" 1928 8 20 37.748 14.999 1928-07-31 1928-08-20 20
"3490" 241080 "Tongariro" 14578 "Confirmed Eruption" "Ngauruhoe" "2" 1928 7 0 "Historical Observations" NA NA NA -39.157 175.632 NA NA NA
"3491" 341001 "Pinacate" 10365 "Uncertain Eruption" NA NA 1928 6 9 NA NA NA NA 31.772 -113.498 1928-06-09 NA NA
"3492" 273010 "Bulusan" 16762 "Confirmed Eruption" NA "2" 1928 6 0 "Historical Observations" NA NA NA 12.769 124.056 NA NA NA
"3493" 263200 "Dieng Volcanic Complex" 15777 "Confirmed Eruption" "Butak Petarangan (Timbang)" "2" 1928 5 13 "Historical Observations" NA NA NA -7.2 109.879 1928-05-13 NA NA
"3494" 285020 "Hokkaido-Komagatake" 18574 "Confirmed Eruption" NA "1" 1928 3 28 "Historical Observations" NA NA NA 42.063 140.677 1928-03-28 NA NA
"3495" 263180 "Slamet" 15744 "Confirmed Eruption" NA "2" 1928 3 20 "Historical Observations" 1928 5 12 -7.242 109.208 1928-03-20 1928-05-12 53
"3496" 263310 "Tengger Caldera" 16051 "Confirmed Eruption" "Bromo" "2" 1928 3 15 "Historical Observations" 1928 7 0 -7.942 112.95 1928-03-15 NA NA
"3497" 241080 "Tongariro" 14577 "Confirmed Eruption" "Ngauruhoe" "2" 1928 3 3 "Historical Observations" NA NA NA -39.157 175.632 1928-03-03 NA NA
"3498" 290240 "Sarychev Peak" 18809 "Confirmed Eruption" NA "2" 1928 2 14 "Historical Observations" NA NA NA 48.092 153.2 1928-02-14 NA NA
"3499" 345060 "Irazu" 11223 "Confirmed Eruption" NA "2" 1928 2 14 "Historical Observations" 1928 5 26 9.979 -83.852 1928-02-14 1928-05-26 102
"3500" 300270 "Sheveluch" 19576 "Confirmed Eruption" NA "1" 1928 1 27 "Historical Observations" 1929 4 15 56.653 161.36 1928-01-27 1929-04-15 444
"3501" 300060 "Mutnovsky" 18968 "Confirmed Eruption" NA "2" 1928 1 25 "Historical Observations" 1928 2 0 52.449 158.196 1928-01-25 NA NA
"3502" 344120 "Concepcion" 11054 "Confirmed Eruption" NA "2" 1928 1 25 "Historical Observations" NA NA NA 11.538 -85.622 1928-01-25 NA NA
"3503" 212040 "Santorini" 13889 "Confirmed Eruption" "Nea Kameni (Naftilos dome)" "2" 1928 1 23 "Historical Observations" 1928 3 17 36.404 25.396 1928-01-23 1928-03-17 54
"3504" 332010 "Kilauea" 10082 "Discredited Eruption" NA NA 1928 1 11 NA 1928 1 11 19.421 -155.287 1928-01-11 1928-01-11 0
"3505" 285040 "Shikotsu" 17610 "Confirmed Eruption" "Tarumai" "2" 1928 1 7 "Historical Observations" 1928 1 7 42.688 141.38 1928-01-07 1928-01-07 0
"3506" 285050 "Tokachidake" 18648 "Confirmed Eruption" "Shin-funkako" "1" 1928 1 0 "Historical Observations" 1928 5 23 43.418 142.686 NA 1928-05-23 NA
"3507" 273030 "Mayon" 16797 "Confirmed Eruption" NA "3" 1928 1 0 "Historical Observations" 1928 8 26 13.257 123.685 NA 1928-08-26 NA
"3508" 275070 "Veteran" 16898 "Uncertain Eruption" NA "0" 1928 0 0 NA NA NA NA 9.83 109.05 NA NA NA
"3509" 264250 "Iliwerung" 16339 "Confirmed Eruption" "Iliwerung" "2" 1928 0 0 "Historical Observations" NA NA NA -8.53 123.57 NA NA NA
"3510" 221160 "Ayelu" 13948 "Uncertain Eruption" NA "2" 1928 0 0 NA NA NA NA 10.082 40.702 NA NA NA
"3511" 221170 "Adwa" 13950 "Uncertain Eruption" NA "2" 1928 0 0 NA NA NA NA 10.07 40.84 NA NA NA
"3512" 233010 "Karthala" 14197 "Confirmed Eruption" NA "1" 1928 0 0 "Historical Observations" NA NA NA -11.75 43.38 NA NA NA
"3513" 333060 "Macdonald" 10312 "Uncertain Eruption" "Volcano Uncertain: pumice rafts in South Pacific" "0" 1928 0 0 NA NA NA NA -28.98 -140.25 NA NA NA
"3514" 344040 "Telica" 10911 "Confirmed Eruption" NA "2" 1928 0 0 "Historical Observations" NA NA NA 12.606 -86.84 NA NA NA
"3515" 353070 "Pinta" 11721 "Confirmed Eruption" NA NA 1928 0 0 "Historical Observations" NA NA NA 0.58 -90.75 NA NA NA
"3516" 283120 "Kusatsu-Shiranesan" 17831 "Confirmed Eruption" "N Yu-gama & S outer rim (in 1927, not 1928)" "2" 1927 12 29 "Historical Observations" 1927 12 31 36.618 138.528 1927-12-29 1927-12-31 2
"3517" 262000 "Krakatau" 15590 "Confirmed Eruption" "Anak Krakatau" "2" 1927 12 29 "Historical Observations" 1930 8 15 -6.102 105.423 1927-12-29 1930-08-15 960
"3518" 283070 "Yakedake" 17516 "Confirmed Eruption" "Summit (Inkyo-ko), NW flank (Kurodani)" "2" 1927 12 15 "Historical Observations" 1927 12 15 36.227 137.587 1927-12-15 1927-12-15 0
"3519" 353010 "Fernandina" 11661 "Confirmed Eruption" "South flank near Punta Mangle" "0" 1927 12 13 "Historical Observations" NA NA NA -0.37 -91.55 1927-12-13 NA NA
"3520" 300230 "Kizimen" 19263 "Confirmed Eruption" NA "2" 1927 12 0 "Historical Observations" 1928 1 0 55.131 160.32 NA NA NA
"3521" 357110 "Llaima" 12048 "Confirmed Eruption" "SE crater and summit crater" "2" 1927 10 5 "Historical Observations" 1927 12 5 -38.692 -71.729 1927-10-05 1927-12-05 61
"3522" 243050 "Fonuafo'ou" 14740 "Confirmed Eruption" NA "2" 1927 10 4 "Historical Observations" 1928 9 0 -20.32 -175.42 1927-10-04 NA NA
"3523" 374020 "Esjufjoll" 12960 "Uncertain Eruption" NA "1" 1927 9 5 NA NA NA NA 64.25 -16.583 1927-09-05 NA NA
"3524" 312150 "Mageik" 20219 "Uncertain Eruption" NA "2" 1927 8 26 NA NA NA NA 58.195 -155.253 1927-08-26 NA NA
"3525" 263340 "Raung" 16129 "Confirmed Eruption" "Central cone and NW crater wall" "2" 1927 8 2 "Historical Observations" 1928 3 0 -8.119 114.056 1927-08-02 NA NA
"3526" 344040 "Telica" 10910 "Confirmed Eruption" NA "2" 1927 8 0 "Historical Observations" 1927 11 0 12.606 -86.84 NA NA NA
"3527" 332010 "Kilauea" 10081 "Confirmed Eruption" "Halemaumau" "0" 1927 7 7 "Historical Observations" 1927 7 20 19.421 -155.287 1927-07-07 1927-07-20 13
"3528" 252120 "Ulawun" 15043 "Confirmed Eruption" NA "2" 1927 7 0 "Historical Observations" 1927 9 17 -5.05 151.33 NA 1927-09-17 NA
"3529" 357070 "Chillan, Nevados de" 11983 "Confirmed Eruption" "Volcán Nuevo" "2" 1927 4 10 "Historical Observations" NA NA NA -36.868 -71.378 1927-04-10 NA NA
"3530" 285070 "Akan" 18687 "Uncertain Eruption" "Me-Akan" "1" 1927 4 0 NA 1927 5 0 43.384 144.013 NA NA NA
"3531" 272020 "Kanlaon" 16730 "Confirmed Eruption" NA "2" 1927 3 20 "Historical Observations" NA NA NA 10.412 123.132 1927-03-20 NA NA
"3532" 223030 "Nyiragongo" 14100 "Confirmed Eruption" NA "1" 1927 3 16 "Historical Observations" 1977 1 10 -1.52 29.25 1927-03-16 1977-01-10 18198
"3533" 283110 "Asamayama" 17782 "Confirmed Eruption" NA "2" 1927 3 0 "Historical Observations" 1928 7 25 36.406 138.523 NA 1928-07-25 NA
"3534" 263180 "Slamet" 15743 "Confirmed Eruption" NA "2" 1927 2 27 "Historical Observations" 1927 2 27 -7.242 109.208 1927-02-27 1927-02-27 0
"3535" 261140 "Marapi" 15452 "Confirmed Eruption" "Kepundan Bongsu" "2" 1927 2 5 "Historical Observations" 1927 8 3 -0.38 100.474 1927-02-05 1927-08-03 179
"3536" 283070 "Yakedake" 17515 "Confirmed Eruption" "Summit (Inkyo-ko), NW flank (Kurodani)" "2" 1927 1 23 "Historical Observations" 1927 4 29 36.227 137.587 1927-01-23 1927-04-29 96
"3537" 300060 "Mutnovsky" 18967 "Confirmed Eruption" NA "2" 1927 1 0 "Historical Observations" 1927 2 0 52.449 158.196 NA NA NA
"3538" 290240 "Sarychev Peak" 18808 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" NA NA NA 48.092 153.2 NA NA NA
"3539" 283190 "Zaozan [Zaosan]" 17987 "Uncertain Eruption" "Okama" "1" 1927 0 0 NA NA NA NA 38.144 140.44 NA NA NA
"3540" 311360 "Shishaldin" 20075 "Confirmed Eruption" NA NA 1927 0 0 "Historical Observations" NA NA NA 54.756 -163.97 NA NA NA
"3541" 311320 "Akutan" 20014 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" 1928 0 0 54.134 -165.986 NA NA NA
"3542" 311180 "Seguam" 19779 "Uncertain Eruption" NA NA 1927 0 0 NA NA NA NA 52.315 -172.51 NA NA NA
"3543" 311070 "Gareloi" 19681 "Uncertain Eruption" NA NA 1927 0 0 NA NA NA NA 51.79 -178.794 NA NA NA
"3544" 311020 "Kiska" 19662 "Uncertain Eruption" NA "2" 1927 0 0 NA NA NA NA 52.103 177.602 NA NA NA
"3545" 264220 "Iliboleng" 16314 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" NA NA NA -8.342 123.258 NA NA NA
"3546" 264050 "Sangeang Api" 16241 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" NA NA NA -8.2 119.07 NA NA NA
"3547" 264270 "Sirung" 16356 "Uncertain Eruption" NA "2" 1927 0 0 NA NA NA NA -8.508 124.13 NA NA NA
"3548" 241080 "Tongariro" 14576 "Uncertain Eruption" "North flank (Ketetahi)" "1" 1927 0 0 NA NA NA NA -39.157 175.632 NA NA NA
"3549" 357120 "Villarrica" 12149 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" 1928 0 0 -39.42 -71.93 NA NA NA
"3550" 343030 "Izalco" 10814 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" 1928 0 0 13.813 -89.633 NA NA NA
"3551" 351060 "Purace" 11333 "Confirmed Eruption" NA "2" 1927 0 0 "Historical Observations" NA NA NA 2.32 -76.4 NA NA NA
"3552" 390030 "Deception Island" 13192 "Discredited Eruption" NA NA 1927 0 0 NA NA NA NA -63.001 -60.652 NA NA NA
"3553" 311310 "Makushin" 19984 "Confirmed Eruption" NA "2" 1926 12 30 "Historical Observations" NA NA NA 53.891 -166.923 1926-12-30 NA NA
"3554" 300090 "Koryaksky" 19043 "Confirmed Eruption" NA "1" 1926 12 22 "Historical Observations" 1926 12 22 53.321 158.712 1926-12-22 1926-12-22 0
"3555" 241080 "Tongariro" 14575 "Confirmed Eruption" "Ngauruhoe" "2" 1926 12 21 "Historical Observations" 1926 12 30 -39.157 175.632 1926-12-21 1926-12-30 9
