"volcano_number" "volcano_name" "eruption_number" "eruption_start_year" "event_number" "event_type" "event_remarks" "event_date_year" "event_date_month" "event_date_day"
"320" 6e+05 "Unknown Source" 13289 -585 100430 "Explosion" NA NA NA NA
"321" 6e+05 "Unknown Source" 13290 -433 100431 "Explosion" NA NA NA NA
"322" 6e+05 "Unknown Source" 13291 -345 100432 "Explosion" NA NA NA NA
"323" 6e+05 "Unknown Source" 13292 -325 100433 "Explosion" NA NA NA NA
"324" 6e+05 "Unknown Source" 13293 -208 100434 "Explosion" NA NA NA NA
"325" 6e+05 "Unknown Source" 13294 -180 100435 "Explosion" NA NA NA NA
"326" 211020 "Vesuvius" 13311 536 100437 "Explosion" NA NA NA NA
"327" 211020 "Vesuvius" 13311 536 100438 "Ash" NA NA NA NA
"328" 211020 "Vesuvius" 13311 536 100439 "Property damage" NA NA NA NA
"329" 211020 "Vesuvius" 13311 536 100440 "Lahar or mudflow" "Uncertain" NA NA NA
"330" 213020 "Nemrut Dagi" 13312 -4055 100441 "Explosion" NA NA NA NA
"331" 213020 "Nemrut Dagi" 13312 -4055 100442 "Ash" NA NA NA NA
"332" 213020 "Nemrut Dagi" 13313 -1662 100443 "Explosion" NA NA NA NA
"333" 213020 "Nemrut Dagi" 13313 -1662 100444 "Ash" NA NA NA NA
"334" 211020 "Vesuvius" 13314 685 100446 "Explosion" NA NA NA NA
"335" 211020 "Vesuvius" 13314 685 100447 "Ash" NA NA NA NA
"336" 211020 "Vesuvius" 13314 685 100448 "Lava flow(s)" "Uncertain" NA NA NA
"337" 211020 "Vesuvius" 13314 685 100449 "Property damage" NA NA NA NA
"338" 211020 "Vesuvius" 13314 685 100450 "Eruption cloud" NA NA NA NA
"339" 211020 "Vesuvius" 13314 685 100451 "Earthquakes (undefined)" NA NA NA NA
"340" 211020 "Vesuvius" 13314 685 100452 "Lightning" NA NA NA NA
"341" 211020 "Vesuvius" 13314 685 100453 "Lava flow(s)" "Entered water. Uncertain" NA NA NA
"342" 211020 "Vesuvius" 13315 787 100456 "Explosion" NA NA NA NA
"343" 211020 "Vesuvius" 13315 787 100457 "Pyroclastic flow" "Uncertain" NA NA NA
"344" 211020 "Vesuvius" 13315 787 100458 "Lava flow(s)" NA NA NA NA
"345" 211020 "Vesuvius" 13315 787 100459 "Property damage" NA NA NA NA
"346" 211020 "Vesuvius" 13315 787 100460 "Fatalities" "Uncertain" 787 10 15
"347" 211020 "Vesuvius" 13315 787 100461 "Blocks" NA NA NA NA
"348" 211020 "Vesuvius" 13315 787 100462 "Lava flow(s)" "Entered water." NA NA NA
"349" 211020 "Vesuvius" 13316 860 100464 "Lava flow(s)" NA NA NA NA
"350" 211020 "Vesuvius" 13316 860 100465 "Lava flow(s)" "Entered water." NA NA NA
"351" 211020 "Vesuvius" 13317 900 100467 "Lava flow(s)" NA NA NA NA
"352" 211020 "Vesuvius" 13317 900 100468 "Lava flow(s)" "Entered water." NA NA NA
"353" 211020 "Vesuvius" 13325 1139 100469 "Bombs" NA NA NA NA
"354" 211020 "Vesuvius" 13325 1139 100470 "Lava flow(s)" NA NA NA NA
"355" 211020 "Vesuvius" 13326 1150 100472 "Explosion" NA NA NA NA
"356" 211020 "Vesuvius" 13327 1270 100474 "Explosion" NA NA NA NA
"357" 211020 "Vesuvius" 13328 1347 100476 "Explosion" "Uncertain" NA NA NA
"358" 211020 "Vesuvius" 13329 1500 100478 "Ash" NA NA NA NA
"359" 211020 "Vesuvius" 13329 1500 100479 "Phreatic activity" NA NA NA NA
"360" 211020 "Vesuvius" 13330 1570 100481 "Ash" NA NA NA NA
"361" 211020 "Vesuvius" 13330 1570 100482 "Scoria" NA NA NA NA
"362" 211020 "Vesuvius" 13330 1570 100483 "Phreatic activity" NA NA NA NA
"363" 213020 "Nemrut Dagi" 13331 -787 100484 "Explosion" NA NA NA NA
"364" 213020 "Nemrut Dagi" 13331 -787 100485 "Ash" NA NA NA NA
"365" 211020 "Vesuvius" 13332 1631 100488 "Explosion" "violent, strong, or large" NA NA NA
"366" 211020 "Vesuvius" 13332 1631 100489 "Ash" "violent, strong, or large" NA NA NA
"367" 211020 "Vesuvius" 13332 1631 100490 "Pyroclastic flow" NA NA NA NA
"368" 211020 "Vesuvius" 13332 1631 100491 "Property damage" NA NA NA NA
"369" 211020 "Vesuvius" 13332 1631 100492 "Fatalities" NA 1631 12 16
"370" 211020 "Vesuvius" 13332 1631 100493 "Lahar or mudflow" NA NA NA NA
"371" 211020 "Vesuvius" 13332 1631 100494 "Tsunami" NA NA NA NA
"372" 211020 "Vesuvius" 13332 1631 100495 "Caldera formation" "Explosion" NA NA NA
"373" 211020 "Vesuvius" 13332 1631 100496 "Evacuations" NA NA NA NA
"374" 211020 "Vesuvius" 13332 1631 100497 "Eruption cloud" NA NA NA NA
"375" 211020 "Vesuvius" 13332 1631 100498 "Edifice destroyed" "Explosion" NA NA NA
"376" 211020 "Vesuvius" 13332 1631 100499 "Earthquakes (undefined)" "Before." NA NA NA
"377" 211020 "Vesuvius" 13332 1631 100500 "Earthquakes (undefined)" "After." NA NA NA
"378" 211020 "Vesuvius" 13332 1631 100501 "Lightning" NA NA NA NA
"379" 211020 "Vesuvius" 13337 1696 100503 "Explosion" NA NA NA NA
"380" 211020 "Vesuvius" 13337 1696 100504 "Lava flow(s)" NA NA NA NA
"381" 211020 "Vesuvius" 13337 1696 100505 "Earthquakes (undefined)" NA NA NA NA
"382" 211020 "Vesuvius" 13338 1697 100507 "Explosion" NA NA NA NA
"383" 211020 "Vesuvius" 13338 1697 100508 "Ash" NA NA NA NA
"384" 211020 "Vesuvius" 13338 1697 100509 "Lapilli" NA NA NA NA
"385" 211020 "Vesuvius" 13338 1697 100510 "Lava flow(s)" NA NA NA NA
"386" 211020 "Vesuvius" 13338 1697 100511 "Property damage" NA NA NA NA
"387" 211020 "Vesuvius" 13338 1697 100512 "Lahar or mudflow" NA NA NA NA
"388" 211020 "Vesuvius" 13338 1697 100513 "Earthquakes (undefined)" NA NA NA NA
"389" 211020 "Vesuvius" 13339 1701 100516 "Explosion" NA NA NA NA
"390" 211020 "Vesuvius" 13339 1701 100517 "Ash" NA NA NA NA
"391" 211020 "Vesuvius" 13339 1701 100518 "Lapilli" NA NA NA NA
"392" 211020 "Vesuvius" 13339 1701 100519 "Scoria" NA NA NA NA
"393" 211020 "Vesuvius" 13339 1701 100520 "Lava flow(s)" NA NA NA NA
"394" 211020 "Vesuvius" 13339 1701 100521 "Property damage" NA NA NA NA
"395" 211020 "Vesuvius" 13339 1701 100522 "Lahar or mudflow" NA NA NA NA
"396" 211020 "Vesuvius" 13339 1701 100523 "Earthquakes (undefined)" "Before." NA NA NA
"397" 211020 "Vesuvius" 13339 1701 100524 "Lightning" NA NA NA NA
"398" 211020 "Vesuvius" 13340 1708 100527 "Explosion" NA NA NA NA
"399" 211020 "Vesuvius" 13340 1708 100528 "Ash" NA NA NA NA
"400" 211020 "Vesuvius" 13340 1708 100529 "Lava flow(s)" NA NA NA NA
"401" 211020 "Vesuvius" 13340 1708 100530 "Property damage" NA NA NA NA
"402" 211020 "Vesuvius" 13340 1708 100531 "Lava fountains" NA NA NA NA
"403" 211020 "Vesuvius" 13340 1708 100532 "Earthquakes (undefined)" NA NA NA NA
"404" 211020 "Vesuvius" 13341 1724 100534 "Explosion" NA NA NA NA
"405" 211020 "Vesuvius" 13345 1764 100535 "Lava flow(s)" "violent, strong, or large" NA NA NA
"406" 211020 "Vesuvius" 13345 1764 100536 "Property damage" NA NA NA NA
"407" 211020 "Vesuvius" 13345 1764 100537 "Eruption cloud" NA NA NA NA
"408" 211020 "Vesuvius" 13345 1764 100538 "Cinder cone formation" NA NA NA NA
"409" 211020 "Vesuvius" 13345 1764 100539 "Earthquakes (undefined)" NA NA NA NA
"410" 211020 "Vesuvius" 13345 1764 100540 "Lightning" NA NA NA NA
"411" 211020 "Vesuvius" 13346 1770 100543 "Explosion" "violent, strong, or large" NA NA NA
"412" 211020 "Vesuvius" 13346 1770 100544 "Ash" NA NA NA NA
"413" 211020 "Vesuvius" 13346 1770 100545 "Lapilli" NA NA NA NA
"414" 211020 "Vesuvius" 13346 1770 100546 "Lava flow(s)" NA NA NA NA
"415" 211020 "Vesuvius" 13346 1770 100547 "Property damage" NA NA NA NA
"416" 211020 "Vesuvius" 13346 1770 100548 "Fatalities" NA 1779 8 8
"417" 211020 "Vesuvius" 13346 1770 100549 "Lahar or mudflow" NA NA NA NA
"418" 211020 "Vesuvius" 13346 1770 100550 "Evacuations" NA NA NA NA
"419" 211020 "Vesuvius" 13346 1770 100551 "Lava fountains" NA NA NA NA
"420" 211020 "Vesuvius" 13346 1770 100552 "Eruption cloud" NA NA NA NA
"421" 211020 "Vesuvius" 13346 1770 100553 "Cinder cone formation" NA NA NA NA
"422" 211020 "Vesuvius" 13346 1770 100554 "Earthquakes (undefined)" NA NA NA NA
"423" 211020 "Vesuvius" 13346 1770 100555 "Lightning" NA NA NA NA
"424" 241030 "Taranaki" 13347 1755 100557 "Explosion" NA NA NA NA
"425" 241030 "Taranaki" 13347 1755 100558 "Ash" NA NA NA NA
"426" 241030 "Taranaki" 13348 1800 100559 "Explosion" NA NA NA NA
"427" 241030 "Taranaki" 13348 1800 100560 "Tephra" NA NA NA NA
"428" 211020 "Vesuvius" 13349 1783 100563 "Explosion" "violent, strong, or large" NA NA NA
"429" 211020 "Vesuvius" 13349 1783 100564 "Ash" NA NA NA NA
"430" 211020 "Vesuvius" 13349 1783 100565 "Lava flow(s)" NA NA NA NA
"431" 211020 "Vesuvius" 13349 1783 100566 "Property damage" NA NA NA NA
"432" 211020 "Vesuvius" 13349 1783 100567 "Fatalities" NA 1794 NA NA
"433" 211020 "Vesuvius" 13352 1835 100568 "Lava fountains" NA NA NA NA
"434" 211020 "Vesuvius" 13352 1835 100569 "Eruption cloud" NA NA NA NA
"435" 211020 "Vesuvius" 13352 1835 100570 "Lightning" NA NA NA NA
"436" 211020 "Vesuvius" 13353 1841 100573 "Explosion" "violent, strong, or large" NA NA NA
"437" 211020 "Vesuvius" 13353 1841 100574 "Ash" NA NA NA NA
"438" 211020 "Vesuvius" 13353 1841 100575 "Lava flow(s)" NA NA NA NA
"439" 211020 "Vesuvius" 13353 1841 100576 "Property damage" NA NA NA NA
"440" 211020 "Vesuvius" 13353 1841 100577 "Eruption cloud" NA NA NA NA
"441" 211020 "Vesuvius" 13353 1841 100578 "Cinder cone formation" NA NA NA NA
"442" 211020 "Vesuvius" 13354 1854 100581 "Explosion" "violent, strong, or large" NA NA NA
"443" 211020 "Vesuvius" 13354 1854 100582 "Lava flow(s)" NA NA NA NA
"444" 211020 "Vesuvius" 13354 1854 100583 "Property damage" NA NA NA NA
"445" 211020 "Vesuvius" 13355 1855 100586 "Explosion" "violent, strong, or large" NA NA NA
"446" 211020 "Vesuvius" 13355 1855 100587 "Ash" NA NA NA NA
"447" 211020 "Vesuvius" 13355 1855 100588 "Lava flow(s)" NA NA NA NA
"448" 211020 "Vesuvius" 13355 1855 100589 "Property damage" NA NA NA NA
"449" 211020 "Vesuvius" 13355 1855 100590 "Evacuations" NA NA NA NA
"450" 211020 "Vesuvius" 13355 1855 100591 "Lava fountains" NA NA NA NA
"451" 211020 "Vesuvius" 13355 1855 100592 "Eruption cloud" NA NA NA NA
"452" 211020 "Vesuvius" 13355 1855 100593 "Earthquakes (undefined)" NA NA NA NA
"453" 211020 "Vesuvius" 13355 1855 100594 "Deformation (inflation)" NA NA NA NA
"454" 241040 "Whakaari/White Island" 13356 1947 100596 "Explosion" NA NA NA NA
"455" 241040 "Whakaari/White Island" 13356 1947 100597 "Ash" NA NA NA NA
"456" 241040 "Whakaari/White Island" 13356 1947 100598 "Crater formation" "Summit." NA NA NA
"457" 211020 "Vesuvius" 13360 1875 100601 "Blocks" NA NA NA NA
"458" 211020 "Vesuvius" 13361 1913 100604 "Explosion" "violent, strong, or large" NA NA NA
"459" 211020 "Vesuvius" 13361 1913 100605 "Lapilli" NA NA NA NA
"460" 211020 "Vesuvius" 13361 1913 100606 "Bombs" NA NA NA NA
"461" 211020 "Vesuvius" 13361 1913 100607 "Scoria" NA NA NA NA
"462" 211020 "Vesuvius" 13361 1913 100608 "Pyroclastic flow" NA NA NA NA
"463" 211020 "Vesuvius" 13361 1913 100609 "Lava flow(s)" "violent, strong, or large" NA NA NA
"464" 211020 "Vesuvius" 13361 1913 100610 "Property damage" NA NA NA NA
"465" 211020 "Vesuvius" 13361 1913 100611 "Fatalities" NA 1944 3 NA
"466" 211020 "Vesuvius" 13361 1913 100612 "Evacuations" NA NA NA NA
"467" 211020 "Vesuvius" 13361 1913 100613 "Lava fountains" NA NA NA NA
"468" 211020 "Vesuvius" 13361 1913 100614 "Earthquakes (undefined)" NA NA NA NA
"469" 211031 "Palinuro" 13362 -8040 100616 "Explosion" NA NA NA NA
"470" 211031 "Palinuro" 13362 -8040 100617 "Ash" NA NA NA NA
"471" 211030 "Ischia" 13363 -7550 100619 "Lava dome formation" NA NA NA NA
"472" 211030 "Ischia" 13364 -3880 100621 "Explosion" NA NA NA NA
"473" 211030 "Ischia" 13364 -3880 100622 "Lava flow(s)" NA NA NA NA
"474" 211030 "Ischia" 13364 -3880 100623 "Lava dome formation" NA NA NA NA
"475" 211030 "Ischia" 13364 -3880 100624 "Lava flow(s)" "Entered water." NA NA NA
"476" 211030 "Ischia" 13367 -3580 100629 "Explosion" NA NA NA NA
"477" 211030 "Ischia" 13367 -3580 100630 "Ash" NA NA NA NA
"478" 211030 "Ischia" 13367 -3580 100631 "Pyroclastic flow" NA NA NA NA
"479" 211030 "Ischia" 13368 -3050 100633 "Explosion" NA NA NA NA
"480" 211030 "Ischia" 13377 -370 100634 "Earthquakes (undefined)" NA NA NA NA
"481" 211030 "Ischia" 13378 -200 100636 "Explosion" NA NA NA NA
"482" 211030 "Ischia" 13378 -200 100637 "Scoria" NA NA NA NA
"483" 211030 "Ischia" 13378 -200 100638 "Lava flow(s)" NA NA NA NA
"484" 211030 "Ischia" 13379 -91 100640 "Explosion" "Uncertain" NA NA NA
"485" 211030 "Ischia" 13379 -91 100641 "Lava flow(s)" "Uncertain" NA NA NA
"486" 211030 "Ischia" 13381 40 100644 "Explosion" NA NA NA NA
"487" 211030 "Ischia" 13381 40 100645 "Ash" NA NA NA NA
"488" 211030 "Ischia" 13381 40 100646 "Lapilli" NA NA NA NA
"489" 211030 "Ischia" 13381 40 100647 "Pyroclastic flow" NA NA NA NA
"490" 211030 "Ischia" 13381 40 100648 "Pumice" NA NA NA NA
"491" 211030 "Ischia" 13382 69 100649 "Explosion" "Uncertain" NA NA NA
"492" 211030 "Ischia" 13382 69 100650 "Lava dome formation" "Uncertain" NA NA NA
"493" 211030 "Ischia" 13383 80 100652 "Explosion" "Uncertain" NA NA NA
"494" 211030 "Ischia" 13383 80 100653 "Lava dome formation" "Uncertain" NA NA NA
"495" 211030 "Ischia" 13383 80 100654 "Pumice" "Uncertain" NA NA NA
"496" 262000 "Krakatau" 13384 1943 100657 "Explosion" "Uncertain" NA NA NA
"497" 262000 "Krakatau" 13385 1944 100660 "Explosion" "Uncertain" NA NA NA
"498" 262000 "Krakatau" 13386 1945 100663 "Explosion" "Uncertain" NA NA NA
"499" 262000 "Krakatau" 13387 1946 100666 "Explosion" NA NA NA NA
"500" 211042 "Lipari" 13395 -5820 100668 "Explosion" NA NA NA NA
"501" 211042 "Lipari" 13395 -5820 100669 "Pyroclastic flow" NA NA NA NA
"502" 211042 "Lipari" 13395 -5820 100670 "Lava flow(s)" NA NA NA NA
"503" 211042 "Lipari" 13395 -5820 100671 "Lava flow(s)" "Obsidian." NA NA NA
"504" 211042 "Lipari" 13395 -5820 100672 "Lava dome formation" NA NA NA NA
"505" 211042 "Lipari" 13395 -5820 100673 "Pumice" NA NA NA NA
"506" 211042 "Lipari" 13395 -5820 100674 "Lava flow(s)" "Entered water." NA NA NA
"507" 211042 "Lipari" 13396 780 100676 "Explosion" NA NA NA NA
"508" 211042 "Lipari" 13396 780 100677 "Ash" NA NA NA NA
"509" 211042 "Lipari" 13396 780 100678 "Lapilli" NA NA NA NA
"510" 211042 "Lipari" 13396 780 100679 "Pyroclastic flow" NA NA NA NA
"511" 211042 "Lipari" 13396 780 100680 "Lava flow(s)" NA NA NA NA
"512" 211042 "Lipari" 13396 780 100681 "Lava flow(s)" "Obsidian." NA NA NA
"513" 211042 "Lipari" 13396 780 100682 "Lava dome formation" NA NA NA NA
"514" 211042 "Lipari" 13396 780 100683 "Pumice" NA NA NA NA
"515" 211042 "Lipari" 13396 780 100684 "Lava flow(s)" "Entered water." NA NA NA
"516" 263180 "Slamet" 13397 1957 100686 "Explosion" NA NA NA NA
"517" 263180 "Slamet" 13397 1957 100687 "Ash" "weak or small" NA NA NA
"518" 263180 "Slamet" 13398 1958 100689 "Ash" NA NA NA NA
"519" 263180 "Slamet" 13398 1958 100690 "Loud audible noises" NA NA NA NA
"520" 263180 "Slamet" 13398 1958 100691 "Blocks" NA NA NA NA
"521" 263180 "Slamet" 13399 1958 100693 "Explosion" NA NA NA NA
"522" 263180 "Slamet" 13399 1958 100694 "Ash" NA NA NA NA
"523" 263180 "Slamet" 13399 1958 100695 "Bombs" NA NA NA NA
"524" 263180 "Slamet" 13399 1958 100696 "Blocks" NA NA NA NA
"525" 263180 "Slamet" 13400 1960 100698 "Explosion" NA NA NA NA
"526" 263180 "Slamet" 13400 1960 100699 "Ash" NA NA NA NA
"527" 263200 "Dieng Volcanic Complex" 13412 1825 100700 "Ash" NA NA NA NA
"528" 263200 "Dieng Volcanic Complex" 13412 1825 100701 "Phreatic activity" NA NA NA NA
"529" 211040 "Stromboli" 13413 -4250 100703 "Explosion" NA NA NA NA
"530" 211040 "Stromboli" 13413 -4250 100704 "Scoria" NA NA NA NA
"531" 211040 "Stromboli" 13413 -4250 100705 "Lava flow(s)" NA NA NA NA
"532" 211040 "Stromboli" 13413 -4250 100706 "Lava flow(s)" "Entered water." NA NA NA
"533" 211040 "Stromboli" 13414 -4050 100708 "Explosion" NA NA NA NA
"534" 211040 "Stromboli" 13414 -4050 100709 "Ash" NA NA NA NA
"535" 211040 "Stromboli" 13414 -4050 100710 "Scoria" NA NA NA NA
"536" 211040 "Stromboli" 13414 -4050 100711 "Pyroclastic flow" NA NA NA NA
"537" 211040 "Stromboli" 13414 -4050 100712 "Lahar or mudflow" NA NA NA NA
"538" 211040 "Stromboli" 13414 -4050 100713 "Tsunami" NA NA NA NA
"539" 211040 "Stromboli" 13414 -4050 100714 "Edifice destroyed" "Collapse/avalanche" NA NA NA
"540" 211040 "Stromboli" 13414 -4050 100715 "Debris avalanches" NA NA NA NA
"541" 211040 "Stromboli" 13414 -4050 100716 "Phreatomagmatic eruption" NA NA NA NA
"542" 211040 "Stromboli" 13415 -350 100718 "Explosion" NA NA NA NA
"543" 211040 "Stromboli" 13416 -210 100720 "Explosion" NA NA NA NA
"544" 211040 "Stromboli" 13417 -50 100722 "Explosion" NA NA NA NA
"545" 211040 "Stromboli" 13418 50 100724 "Explosion" NA NA NA NA
"546" 211040 "Stromboli" 13419 150 100726 "Explosion" NA NA NA NA
"547" 211040 "Stromboli" 13420 250 100728 "Explosion" NA NA NA NA
"548" 263250 "Merapi" 13421 1810 100730 "Lava dome formation" NA NA NA NA
"549" 263250 "Merapi" 13422 1812 100732 "Lava dome formation" NA NA NA NA
"550" 211040 "Stromboli" 13430 1910 100733 "Explosion" "violent, strong, or large" NA NA NA
"551" 211040 "Stromboli" 13430 1910 100734 "Ash" NA NA NA NA
"552" 211040 "Stromboli" 13430 1910 100735 "Pyroclastic flow" NA NA NA NA
"553" 211040 "Stromboli" 13430 1910 100736 "Lava flow(s)" NA NA NA NA
"554" 211040 "Stromboli" 13430 1910 100737 "Property damage" NA NA NA NA
"555" 211040 "Stromboli" 13430 1910 100738 "Fatalities" NA 1919 5 22
"556" 211040 "Stromboli" 13430 1910 100739 "Tsunami" NA NA NA NA
"557" 211040 "Stromboli" 13430 1910 100740 "Lava fountains" NA NA NA NA
"558" 211040 "Stromboli" 13430 1910 100741 "Earthquakes (undefined)" NA NA NA NA
"559" 211040 "Stromboli" 13430 1910 100742 "Blocks" NA NA NA NA
"560" 211040 "Stromboli" 13430 1910 100743 "Lava flow(s)" "Entered water." NA NA NA
"561" 211040 "Stromboli" 13431 1932 100745 "Explosion" NA NA NA NA
"562" 241080 "Tongariro" 13432 1864 100747 "Explosion" NA NA NA NA
"563" 241080 "Tongariro" 13432 1864 100748 "Ash" NA NA NA NA
"564" 241080 "Tongariro" 13433 1869 100750 "Explosion" NA NA NA NA
"565" 241080 "Tongariro" 13433 1869 100751 "Earthquakes (undefined)" "Time and Type Unknown." NA NA NA
"566" 241080 "Tongariro" 13434 1869 100753 "Explosion" NA NA NA NA
"567" 241080 "Tongariro" 13434 1869 100754 "Ash" NA NA NA NA
"568" 211040 "Stromboli" 13435 1934 100758 "Island formation" NA NA NA NA
"569" 211040 "Stromboli" 13435 1934 100759 "Explosion" NA NA NA NA
"570" 211040 "Stromboli" 13435 1934 100760 "Ash" NA NA NA NA
"571" 211040 "Stromboli" 13435 1934 100761 "Lapilli" NA NA NA NA
"572" 211040 "Stromboli" 13435 1934 100762 "Bombs" NA NA NA NA
"573" 211040 "Stromboli" 13435 1934 100763 "Pyroclastic flow" NA NA NA NA
"574" 211040 "Stromboli" 13435 1934 100764 "Lava flow(s)" NA NA NA NA
"575" 211040 "Stromboli" 13435 1934 100765 "Property damage" NA NA NA NA
"576" 211050 "Vulcano" 13444 -300 100766 "Explosion" NA NA NA NA
"577" 211050 "Vulcano" 13444 -300 100767 "Blocks" NA NA NA NA
"578" 211050 "Vulcano" 13446 -183 100772 "Island formation" NA NA NA NA
"579" 211050 "Vulcano" 13446 -183 100773 "Explosion" NA NA NA NA
"580" 211050 "Vulcano" 13446 -183 100774 "Ash" NA NA NA NA
"581" 211050 "Vulcano" 13446 -183 100775 "Crater formation" "Parasitic." NA NA NA
"582" 211050 "Vulcano" 13447 -150 100776 "Explosion" NA NA NA NA
"583" 211050 "Vulcano" 13447 -150 100777 "Pyroclastic flow" NA NA NA NA
"584" 263310 "Tengger Caldera" 13448 1865 100779 "Explosion" NA NA NA NA
"585" 263310 "Tengger Caldera" 13449 1866 100781 "Explosion" NA NA NA NA
"586" 263310 "Tengger Caldera" 13450 1867 100783 "Explosion" NA NA NA NA
"587" 263310 "Tengger Caldera" 13450 1867 100784 "Ash" NA NA NA NA
"588" 211050 "Vulcano" 13451 -126 100786 "Island formation" NA NA NA NA
"589" 211050 "Vulcano" 13451 -126 100787 "Tsunami" NA NA NA NA
"590" 211050 "Vulcano" 13452 -91 100789 "Explosion" NA NA NA NA
"591" 211050 "Vulcano" 13455 -10 100793 "Lava flow(s)" NA NA NA NA
"592" 211050 "Vulcano" 13456 50 100795 "Explosion" NA NA NA NA
"593" 211050 "Vulcano" 13457 144 100797 "Explosion" "Uncertain" NA NA NA
"594" 211050 "Vulcano" 13457 144 100798 "Lava flow(s)" "Uncertain" NA NA NA
"595" 211050 "Vulcano" 13469 1626 100799 "Explosion" NA NA NA NA
"596" 211050 "Vulcano" 13470 1727 100802 "Explosion" NA NA NA NA
"597" 211050 "Vulcano" 13470 1727 100803 "Ash" NA NA NA NA
"598" 211050 "Vulcano" 13470 1727 100804 "Pyroclastic flow" NA NA NA NA
"599" 211050 "Vulcano" 13470 1727 100805 "Phreatic activity" NA NA NA NA
"600" 211050 "Vulcano" 13470 1727 100806 "Lahar or mudflow" NA NA NA NA
"601" 211050 "Vulcano" 13470 1727 100807 "Crater formation" "Parasitic." NA NA NA
"602" 211050 "Vulcano" 13471 1731 100809 "Explosion" NA NA NA NA
"603" 211050 "Vulcano" 13471 1731 100810 "Ash" NA NA NA NA
"604" 211050 "Vulcano" 13471 1731 100811 "Lava flow(s)" NA NA NA NA
"605" 211050 "Vulcano" 13471 1731 100812 "Lava flow(s)" "Obsidian." NA NA NA
"606" 211050 "Vulcano" 13471 1731 100813 "Lahar or mudflow" NA NA NA NA
"607" 211050 "Vulcano" 13471 1731 100814 "Pumice" NA NA NA NA
"608" 211050 "Vulcano" 13472 1771 100816 "Explosion" NA NA NA NA
"609" 211050 "Vulcano" 13472 1771 100817 "Ash" NA NA NA NA
"610" 211050 "Vulcano" 13472 1771 100818 "Scoria" NA NA NA NA
"611" 211050 "Vulcano" 13473 1775 100820 "Explosion" "Uncertain" NA NA NA
"612" 211050 "Vulcano" 13474 1780 100822 "Explosion" NA NA NA NA
"613" 211050 "Vulcano" 13475 1786 100824 "Explosion" "Uncertain" NA NA NA
"614" 211050 "Vulcano" 13475 1786 100825 "Ash" NA NA NA NA
"615" 211050 "Vulcano" 13475 1786 100826 "Blocks" NA NA NA NA
"616" 211050 "Vulcano" 13476 1812 100828 "Explosion" "Uncertain" NA NA NA
"617" 211050 "Vulcano" 13477 1822 100830 "Explosion" "Uncertain" NA NA NA
"618" 211060 "Etna" 13490 -2330 100832 "Explosion" NA NA NA NA
"619" 211060 "Etna" 13490 -2330 100833 "Pumice" NA NA NA NA
"620" 211060 "Etna" 13491 -1980 100834 "Explosion" NA NA NA NA
"621" 211060 "Etna" 13491 -1980 100835 "Scoria" NA NA NA NA
"622" 211060 "Etna" 13492 -1500 100837 "Explosion" NA NA NA NA
"623" 211060 "Etna" 13492 -1500 100838 "Lava flow(s)" NA NA NA NA
"624" 211060 "Etna" 13492 -1500 100839 "Property damage" NA NA NA NA
"625" 211060 "Etna" 13492 -1500 100840 "Lahar or mudflow" "Uncertain" NA NA NA
"626" 211060 "Etna" 13494 -1420 100842 "Explosion" NA NA NA NA
"627" 211060 "Etna" 13494 -1420 100843 "Ash" NA NA NA NA
"628" 211060 "Etna" 13494 -1420 100844 "Scoria" NA NA NA NA
"629" 211060 "Etna" 13494 -1420 100845 "Pyroclastic flow" NA NA NA NA
"630" 211060 "Etna" 13494 -1420 100846 "Blocks" NA NA NA NA
"631" 211060 "Etna" 13495 -1050 100848 "Explosion" NA NA NA NA
"632" 211060 "Etna" 13495 -1050 100849 "Lava flow(s)" NA NA NA NA
"633" 211060 "Etna" 13497 -695 100852 "Explosion" NA NA NA NA
"634" 211060 "Etna" 13497 -695 100853 "Lava flow(s)" NA NA NA NA
